dia;hora_minuto;registrador;tipo_estimado;valor_clp
2026-07-21;19:38;581;REAL32_DCBA_PALAVRA_1;1184
2026-07-21;19:38;586;DINT32_ABCD_PALAVRA_2;466
2026-07-21;19:38;587;DINT32_CDAB_PALAVRA_1;77
2026-07-21;19:38;588;DINT32_CDAB_PALAVRA_2;89
2026-07-21;19:38;589;DINT32_ABCD_PALAVRA_2;491
2026-07-21;19:38;590;DINT32_CDAB_PALAVRA_1;448
2026-07-21;19:38;595;DINT32_ABCD_PALAVRA_2;467
2026-07-21;19:38;599;UDINT32_ABCD_PALAVRA_2;219
2026-07-21;19:38;977;DINT32_ABCD_PALAVRA_2;448
2026-07-21;19:38;978;DINT32_CDAB_PALAVRA_1;491
2026-07-21;19:38;996;DINT32_CDAB_PALAVRA_1;2794
2026-07-21;19:38;314;DINT32_ABCD_PALAVRA_2;2795
2026-07-21;19:38;326;DINT32_ABCD_PALAVRA_2;200
2026-07-21;19:38;328;DINT32_CDAB_PALAVRA_1;492
2026-07-21;19:38;335;DINT32_CDAB_PALAVRA_1;167
2026-07-21;19:38;338;DINT32_ABCD_PALAVRA_1;6
2026-07-21;19:38;339;DINT32_CDAB_PALAVRA_1;167
2026-07-21;19:38;341;DINT32_ABCD_PALAVRA_2;465
2026-07-21;19:38;343;DINT32_ABCD_PALAVRA_2;447
2026-07-21;19:38;354;DINT32_ABCD_PALAVRA_2;464
2026-07-21;19:38;361;DINT32_CDAB_PALAVRA_1;470
2026-07-21;19:38;381;DINT32_ABCD_PALAVRA_2;2048
2026-07-21;19:38;382;DINT32_CDAB_PALAVRA_1;512
2026-07-21;19:38;435;DINT32_ABCD_PALAVRA_2;1188
2026-07-21;19:38;444;INT16/UINT16_AMBIGUO;45
2026-07-21;19:38;605;DINT32_CDAB_PALAVRA_1;167
2026-07-21;19:38;608;DINT32_CDAB_PALAVRA_1;54
2026-07-21;19:39;977;DINT32_ABCD_PALAVRA_2;446
2026-07-21;19:39;978;DINT32_CDAB_PALAVRA_1;492
2026-07-21;19:39;981;INT16/UINT16_AMBIGUO;439
2026-07-21;19:39;996;DINT32_CDAB_PALAVRA_1;2795
2026-07-21;19:39;314;DINT32_ABCD_PALAVRA_2;2800
2026-07-21;19:39;328;DINT32_CDAB_PALAVRA_1;493
2026-07-21;19:39;341;DINT32_ABCD_PALAVRA_2;467
2026-07-21;19:39;343;DINT32_ABCD_PALAVRA_2;448
2026-07-21;19:39;354;DINT32_ABCD_PALAVRA_2;465
2026-07-21;19:39;360;DINT32_ABCD_PALAVRA_2;220
2026-07-21;19:39;361;DINT32_CDAB_PALAVRA_1;471
2026-07-21;19:39;382;DINT32_CDAB_PALAVRA_1;3840
2026-07-21;19:39;435;DINT32_ABCD_PALAVRA_2;1191
2026-07-21;19:39;977;DINT32_ABCD_PALAVRA_2;447
2026-07-21;19:39;978;DINT32_CDAB_PALAVRA_1;493
2026-07-21;19:39;981;INT16/UINT16_AMBIGUO;440
2026-07-21;19:39;996;DINT32_CDAB_PALAVRA_1;2798
2026-07-21;19:39;314;DINT32_ABCD_PALAVRA_2;2798
2026-07-21;19:39;323;REAL32_DCBA_PALAVRA_1;76
2026-07-21;19:39;326;DINT32_ABCD_PALAVRA_2;100
2026-07-21;19:39;341;DINT32_ABCD_PALAVRA_2;464
2026-07-21;19:39;343;DINT32_ABCD_PALAVRA_2;446
2026-07-21;19:39;354;DINT32_ABCD_PALAVRA_2;461
2026-07-21;19:39;356;DINT32_ABCD_PALAVRA_2;120
2026-07-21;19:39;357;DINT32_CDAB_PALAVRA_1;6
2026-07-21;19:39;360;DINT32_ABCD_PALAVRA_2;219
2026-07-21;19:39;382;DINT32_CDAB_PALAVRA_1;7168
2026-07-21;19:39;500;DINT32_ABCD_PALAVRA_2;493
2026-07-21;19:39;501;DINT32_CDAB_PALAVRA_1;447
2026-07-21;19:39;503;BYTE/ENUM/BITFIELD;102
2026-07-21;19:39;506;DINT32_CDAB_PALAVRA_1;732
2026-07-21;19:39;525;DINT32_ABCD_PALAVRA_2;724
2026-07-21;19:39;526;DINT32_ABCD_PALAVRA_2;4627
2026-07-21;19:39;527;DINT32_CDAB_PALAVRA_1;272
2026-07-21;19:39;528;DINT32_CDAB_PALAVRA_1;60
2026-07-21;19:39;580;DINT32_ABCD_PALAVRA_2;2798
2026-07-21;19:39;581;REAL32_DCBA_PALAVRA_1;1197
2026-07-21;19:39;586;DINT32_ABCD_PALAVRA_2;461
2026-07-21;19:39;587;DINT32_CDAB_PALAVRA_1;76
2026-07-21;19:39;589;DINT32_ABCD_PALAVRA_2;493
2026-07-21;19:39;590;DINT32_CDAB_PALAVRA_1;447
2026-07-21;19:39;595;DINT32_ABCD_PALAVRA_2;465
2026-07-21;19:39;596;BYTE/ENUM/BITFIELD;6
2026-07-21;19:39;599;UDINT32_ABCD_PALAVRA_2;220
2026-07-21;19:39;1008;DINT32_ABCD_PALAVRA_2;15416
2026-07-21;19:39;1009;DINT32_CDAB_PALAVRA_2;6488
2026-07-21;19:39;1010;DINT32_ABCD_PALAVRA_2;15448
2026-07-21;19:39;1011;DINT32_CDAB_PALAVRA_1;6600
2026-07-21;19:39;1016;DINT32_ABCD_PALAVRA_2;347
2026-07-21;19:39;1017;REAL32_DCBA_PALAVRA_2;57
2026-07-21;19:39;1020;BYTE/ENUM/BITFIELD;58
2026-07-21;19:39;1029;BOOL;1
2026-07-21;19:39;1050;INT16/UINT16_AMBIGUO;17920
2026-07-21;19:39;1051;DINT32_CDAB_PALAVRA_1;2798
2026-07-21;19:39;1052;DINT32_CDAB_PALAVRA_1;1195
2026-07-21;19:39;1057;DINT32_CDAB_PALAVRA_1;89
2026-07-21;19:39;4;REAL32_BADC_PALAVRA_2;47297
2026-07-21;19:39;17;BYTE/ENUM/BITFIELD;48
2026-07-21;19:39;316;DINT32_CDAB_PALAVRA_1;43
2026-07-21;19:39;323;REAL32_DCBA_PALAVRA_1;77
2026-07-21;19:39;341;DINT32_ABCD_PALAVRA_2;467
2026-07-21;19:39;343;DINT32_ABCD_PALAVRA_2;448
2026-07-21;19:39;354;DINT32_ABCD_PALAVRA_2;465
2026-07-21;19:39;360;DINT32_ABCD_PALAVRA_2;220
2026-07-21;19:39;382;DINT32_CDAB_PALAVRA_1;10752
2026-07-21;19:39;501;DINT32_CDAB_PALAVRA_1;448
2026-07-21;19:39;506;DINT32_CDAB_PALAVRA_1;729
2026-07-21;19:39;584;DINT32_CDAB_PALAVRA_1;43
2026-07-21;19:39;586;DINT32_ABCD_PALAVRA_2;465
2026-07-21;19:39;587;DINT32_CDAB_PALAVRA_1;77
2026-07-21;19:39;590;DINT32_CDAB_PALAVRA_1;448
2026-07-21;19:39;595;DINT32_ABCD_PALAVRA_2;467
2026-07-21;19:39;977;DINT32_ABCD_PALAVRA_2;448
2026-07-21;19:39;996;DINT32_CDAB_PALAVRA_1;2797
2026-07-21;19:39;314;DINT32_ABCD_PALAVRA_2;2800
2026-07-21;19:39;323;REAL32_DCBA_PALAVRA_1;78
2026-07-21;19:39;341;DINT32_ABCD_PALAVRA_2;465
2026-07-21;19:39;343;DINT32_ABCD_PALAVRA_2;447
2026-07-21;19:39;354;DINT32_ABCD_PALAVRA_2;471
2026-07-21;19:39;361;DINT32_CDAB_PALAVRA_1;473
2026-07-21;19:39;382;DINT32_CDAB_PALAVRA_1;14080
2026-07-21;19:39;501;DINT32_CDAB_PALAVRA_1;447
2026-07-21;19:39;506;DINT32_CDAB_PALAVRA_1;728
2026-07-21;19:39;525;DINT32_ABCD_PALAVRA_2;712
2026-07-21;19:39;526;DINT32_ABCD_PALAVRA_2;4675
2026-07-21;19:39;527;DINT32_ABCD_PALAVRA_2;259
2026-07-21;19:39;528;DINT32_CDAB_PALAVRA_1;53
2026-07-21;19:39;580;DINT32_ABCD_PALAVRA_2;2800
2026-07-21;19:39;581;REAL32_DCBA_PALAVRA_1;1201
2026-07-21;19:39;586;DINT32_ABCD_PALAVRA_2;471
2026-07-21;19:39;587;DINT32_CDAB_PALAVRA_1;78
2026-07-21;19:39;590;DINT32_CDAB_PALAVRA_1;447
2026-07-21;19:39;595;DINT32_ABCD_PALAVRA_2;465
2026-07-21;19:39;596;BYTE/ENUM/BITFIELD;5
2026-07-21;19:39;977;DINT32_ABCD_PALAVRA_2;446
2026-07-21;19:39;996;DINT32_CDAB_PALAVRA_1;2798
2026-07-21;19:40;314;DINT32_ABCD_PALAVRA_2;2792
2026-07-21;19:40;335;DINT32_CDAB_PALAVRA_1;168
2026-07-21;19:40;338;DINT32_ABCD_PALAVRA_1;5
2026-07-21;19:40;339;DINT32_CDAB_PALAVRA_1;168
2026-07-21;19:40;381;DINT32_ABCD_PALAVRA_2;2304
2026-07-21;19:40;382;DINT32_CDAB_PALAVRA_1;2048
2026-07-21;19:40;506;DINT32_CDAB_PALAVRA_1;726
2026-07-21;19:40;580;DINT32_ABCD_PALAVRA_2;2792
2026-07-21;19:40;581;REAL32_DCBA_PALAVRA_1;1204
2026-07-21;19:40;977;DINT32_ABCD_PALAVRA_2;447
2026-07-21;19:40;996;DINT32_CDAB_PALAVRA_1;2792
2026-07-21;19:40;435;DINT32_ABCD_PALAVRA_2;1207
2026-07-21;19:40;605;DINT32_CDAB_PALAVRA_1;168
2026-07-21;19:40;607;DINT32_ABCD_PALAVRA_2;120
2026-07-21;19:40;608;DINT32_CDAB_PALAVRA_1;6
2026-07-21;19:40;1008;DINT32_ABCD_PALAVRA_2;15384
2026-07-21;19:40;1009;DINT32_CDAB_PALAVRA_2;6560
2026-07-21;19:40;1010;DINT32_ABCD_PALAVRA_2;15416
2026-07-21;19:40;1011;DINT32_CDAB_PALAVRA_1;6672
2026-07-21;19:40;1016;DINT32_ABCD_PALAVRA_2;368
2026-07-21;19:40;1051;DINT32_CDAB_PALAVRA_1;2792
2026-07-21;19:40;1052;DINT32_CDAB_PALAVRA_1;1208
2026-07-21;19:40;314;DINT32_ABCD_PALAVRA_2;2785
2026-07-21;19:40;323;REAL32_DCBA_PALAVRA_1;80
2026-07-21;19:40;326;DINT32_ABCD_PALAVRA_2;0
2026-07-21;19:40;341;DINT32_ABCD_PALAVRA_2;467
2026-07-21;19:40;343;DINT32_ABCD_PALAVRA_2;448
2026-07-21;19:40;354;DINT32_ABCD_PALAVRA_2;482
2026-07-21;19:40;356;DINT32_ABCD_PALAVRA_2;126
2026-07-21;19:40;357;DINT32_CDAB_PALAVRA_1;56
2026-07-21;19:40;361;DINT32_CDAB_PALAVRA_1;471
2026-07-21;19:40;382;DINT32_CDAB_PALAVRA_1;8960
2026-07-21;19:40;506;DINT32_CDAB_PALAVRA_1;723
2026-07-21;19:40;580;DINT32_ABCD_PALAVRA_2;2788
2026-07-21;19:40;581;REAL32_DCBA_PALAVRA_1;1208
2026-07-21;19:40;586;DINT32_ABCD_PALAVRA_2;482
2026-07-21;19:40;587;DINT32_CDAB_PALAVRA_1;80
2026-07-21;19:40;314;DINT32_ABCD_PALAVRA_2;2801
2026-07-21;19:40;315;REAL32_DCBA_PALAVRA_2;57
2026-07-21;19:40;323;REAL32_DCBA_PALAVRA_1;60
2026-07-21;19:40;325;DINT32_ABCD_PALAVRA_2;47
2026-07-21;19:40;326;DINT32_ABCD_PALAVRA_2;200
2026-07-21;19:40;327;DINT32_ABCD_PALAVRA_1;99
2026-07-21;19:40;328;DINT32_CDAB_PALAVRA_1;508
2026-07-21;19:40;335;DINT32_CDAB_PALAVRA_1;169
2026-07-21;19:40;339;DINT32_CDAB_PALAVRA_1;169
2026-07-21;19:40;341;DINT32_ABCD_PALAVRA_2;517
2026-07-21;19:40;343;DINT32_ABCD_PALAVRA_2;496
2026-07-21;19:40;354;DINT32_ABCD_PALAVRA_2;360
2026-07-21;19:40;355;DINT32_CDAB_PALAVRA_2;4
2026-07-21;19:40;360;DINT32_ABCD_PALAVRA_2;251
2026-07-21;19:40;361;DINT32_CDAB_PALAVRA_1;485
2026-07-21;19:40;381;DINT32_ABCD_PALAVRA_2;2560
2026-07-21;19:40;382;DINT32_CDAB_PALAVRA_1;1536
2026-07-21;19:41;500;DINT32_ABCD_PALAVRA_2;507
2026-07-21;19:41;501;DINT32_CDAB_PALAVRA_1;496
2026-07-21;19:41;506;DINT32_CDAB_PALAVRA_1;721
2026-07-21;19:41;508;DINT32_ABCD_PALAVRA_2;500
2026-07-21;19:41;521;DINT32_ABCD_PALAVRA_2;500
2026-07-21;19:41;525;DINT32_ABCD_PALAVRA_2;691
2026-07-21;19:41;526;DINT32_ABCD_PALAVRA_2;4760
2026-07-21;19:41;528;DINT32_CDAB_PALAVRA_1;52
2026-07-21;19:41;571;DINT32_ABCD_PALAVRA_2;500
2026-07-21;19:41;580;DINT32_ABCD_PALAVRA_2;2798
2026-07-21;19:41;581;REAL32_DCBA_PALAVRA_1;1215
2026-07-21;19:41;582;REAL32_DCBA_PALAVRA_2;57
2026-07-21;19:41;586;DINT32_ABCD_PALAVRA_2;360
2026-07-21;19:41;587;DINT32_CDAB_PALAVRA_1;60
2026-07-21;19:41;588;DINT32_CDAB_PALAVRA_2;99
2026-07-21;19:41;589;DINT32_ABCD_PALAVRA_2;507
2026-07-21;19:41;590;DINT32_CDAB_PALAVRA_1;496
2026-07-21;19:41;595;DINT32_ABCD_PALAVRA_2;517
2026-07-21;19:41;597;DINT32_CDAB_PALAVRA_1;47
2026-07-21;19:41;599;UDINT32_ABCD_PALAVRA_2;251
2026-07-21;19:41;1008;DINT32_ABCD_PALAVRA_2;15432
2026-07-21;19:41;1009;DINT32_CDAB_PALAVRA_2;6608
2026-07-21;19:41;1010;DINT32_ABCD_PALAVRA_2;15464
2026-07-21;19:41;1011;DINT32_CDAB_PALAVRA_1;6720
2026-07-21;19:41;1016;DINT32_ABCD_PALAVRA_2;277
2026-07-21;19:41;1017;REAL32_DCBA_PALAVRA_2;59
2026-07-21;19:41;1020;BYTE/ENUM/BITFIELD;57
2026-07-21;19:41;1029;BOOL;0
2026-07-21;19:41;1051;DINT32_CDAB_PALAVRA_1;2801
2026-07-21;19:41;1052;DINT32_CDAB_PALAVRA_1;1217
2026-07-21;19:41;1057;DINT32_ABCD_PALAVRA_2;99
2026-07-21;19:41;314;DINT32_ABCD_PALAVRA_2;2802
2026-07-21;19:41;323;REAL32_DCBA_PALAVRA_1;63
2026-07-21;19:41;326;DINT32_ABCD_PALAVRA_2;0
2026-07-21;19:41;328;DINT32_CDAB_PALAVRA_1;505
2026-07-21;19:41;341;DINT32_ABCD_PALAVRA_2;519
2026-07-21;19:41;343;DINT32_ABCD_PALAVRA_2;498
2026-07-21;19:41;354;DINT32_ABCD_PALAVRA_2;381
2026-07-21;19:41;361;DINT32_CDAB_PALAVRA_1;483
2026-07-21;19:41;382;DINT32_CDAB_PALAVRA_1;4864
2026-07-21;19:41;500;DINT32_ABCD_PALAVRA_2;505
2026-07-21;19:41;501;DINT32_CDAB_PALAVRA_1;498
2026-07-21;19:41;506;DINT32_CDAB_PALAVRA_1;728
2026-07-21;19:41;580;DINT32_ABCD_PALAVRA_2;2804
2026-07-21;19:41;581;REAL32_DCBA_PALAVRA_1;1217
2026-07-21;19:41;582;REAL32_DCBA_PALAVRA_2;58
2026-07-21;19:41;586;DINT32_ABCD_PALAVRA_2;381
2026-07-21;19:41;587;DINT32_CDAB_PALAVRA_1;63
2026-07-21;19:41;589;DINT32_ABCD_PALAVRA_2;505
2026-07-21;19:41;590;DINT32_CDAB_PALAVRA_1;498
2026-07-21;19:41;595;DINT32_ABCD_PALAVRA_2;519
2026-07-21;19:41;1008;DINT32_ABCD_PALAVRA_2;15448
2026-07-21;19:41;1009;DINT32_CDAB_PALAVRA_2;6640
2026-07-21;19:41;1010;DINT32_ABCD_PALAVRA_2;15480
2026-07-21;19:41;1011;DINT32_CDAB_PALAVRA_1;6752
2026-07-21;19:41;1016;DINT32_ABCD_PALAVRA_2;304
2026-07-21;19:41;1050;INT16/UINT16_AMBIGUO;512
2026-07-21;19:41;1051;DINT32_CDAB_PALAVRA_1;2804
2026-07-21;19:41;1052;DINT32_CDAB_PALAVRA_1;1223
2026-07-21;19:41;314;DINT32_ABCD_PALAVRA_2;2805
2026-07-21;19:41;315;REAL32_DCBA_PALAVRA_2;58
2026-07-21;19:41;323;REAL32_DCBA_PALAVRA_1;62
2026-07-21;19:41;328;DINT32_CDAB_PALAVRA_1;503
2026-07-21;19:41;341;DINT32_ABCD_PALAVRA_2;518
2026-07-21;19:41;343;DINT32_ABCD_PALAVRA_2;497
2026-07-21;19:41;354;DINT32_ABCD_PALAVRA_2;374
2026-07-21;19:41;356;DINT32_ABCD_PALAVRA_2;99
2026-07-21;19:41;357;DINT32_CDAB_PALAVRA_1;3
2026-07-21;19:41;360;DINT32_ABCD_PALAVRA_2;249
2026-07-21;19:41;361;DINT32_CDAB_PALAVRA_1;480
2026-07-21;19:41;382;DINT32_CDAB_PALAVRA_1;8192
2026-07-21;19:41;435;DINT32_ABCD_PALAVRA_2;1224
2026-07-21;19:41;444;INT16/UINT16_AMBIGUO;50
2026-07-21;19:41;605;DINT32_CDAB_PALAVRA_1;169
2026-07-21;19:41;607;DINT32_ABCD_PALAVRA_2;99
2026-07-21;19:41;608;DINT32_CDAB_PALAVRA_1;3
2026-07-21;19:41;977;DINT32_ABCD_PALAVRA_2;498
2026-07-21;19:41;978;DINT32_CDAB_PALAVRA_1;503
2026-07-21;19:41;996;DINT32_CDAB_PALAVRA_1;2805
2026-07-21;19:41;1121;DINT32_ABCD_PALAVRA_2;500
2026-07-21;19:41;1151;DINT32_ABCD_PALAVRA_2;500
2026-07-21;19:41;1181;DINT32_ABCD_PALAVRA_2;500
2026-07-21;19:41;314;DINT32_ABCD_PALAVRA_2;2808
2026-07-21;19:41;316;DINT32_CDAB_PALAVRA_1;44
2026-07-21;19:41;323;REAL32_DCBA_PALAVRA_1;72
2026-07-21;19:41;326;DINT32_ABCD_PALAVRA_2;200
2026-07-21;19:41;341;DINT32_ABCD_PALAVRA_2;519
2026-07-21;19:41;343;DINT32_ABCD_PALAVRA_2;498
2026-07-21;19:41;354;DINT32_ABCD_PALAVRA_2;435
2026-07-21;19:41;360;DINT32_ABCD_PALAVRA_2;250
2026-07-21;19:41;361;DINT32_CDAB_PALAVRA_1;481
2026-07-21;19:41;382;DINT32_CDAB_PALAVRA_1;11776
2026-07-21;19:41;500;DINT32_ABCD_PALAVRA_2;503
2026-07-21;19:41;501;DINT32_CDAB_PALAVRA_1;497
2026-07-21;19:41;506;DINT32_CDAB_PALAVRA_1;735
2026-07-21;19:41;580;DINT32_ABCD_PALAVRA_2;2807
2026-07-21;19:41;581;REAL32_DCBA_PALAVRA_1;1228
2026-07-21;19:41;582;REAL32_DCBA_PALAVRA_2;57
2026-07-21;19:41;584;DINT32_ABCD_PALAVRA_2;44
2026-07-21;19:41;586;DINT32_ABCD_PALAVRA_2;435
2026-07-21;19:41;587;DINT32_CDAB_PALAVRA_1;72
2026-07-21;19:41;589;DINT32_ABCD_PALAVRA_2;503
2026-07-21;19:41;590;DINT32_CDAB_PALAVRA_1;497
2026-07-21;19:41;595;DINT32_ABCD_PALAVRA_2;518
2026-07-21;19:41;599;UDINT32_ABCD_PALAVRA_2;249
2026-07-21;19:41;977;DINT32_ABCD_PALAVRA_2;497
2026-07-21;19:41;978;DINT32_CDAB_PALAVRA_1;502
2026-07-21;19:41;996;DINT32_CDAB_PALAVRA_1;2802
2026-07-21;19:41;314;DINT32_ABCD_PALAVRA_2;2798
2026-07-21;19:41;323;REAL32_DCBA_PALAVRA_1;71
2026-07-21;19:41;325;DINT32_ABCD_PALAVRA_2;48
2026-07-21;19:41;326;DINT32_ABCD_PALAVRA_2;100
2026-07-21;19:41;328;DINT32_CDAB_PALAVRA_1;502
2026-07-21;19:41;335;DINT32_CDAB_PALAVRA_1;170
2026-07-21;19:41;338;DINT32_ABCD_PALAVRA_1;4
2026-07-21;19:41;339;DINT32_CDAB_PALAVRA_1;170
2026-07-21;19:41;354;DINT32_ABCD_PALAVRA_2;426
2026-07-21;19:41;360;DINT32_ABCD_PALAVRA_2;249
2026-07-21;19:41;361;DINT32_CDAB_PALAVRA_1;479
2026-07-21;19:41;382;DINT32_CDAB_PALAVRA_1;15104
2026-07-21;19:41;500;DINT32_ABCD_PALAVRA_2;502
2026-07-21;19:41;501;DINT32_CDAB_PALAVRA_1;498
2026-07-21;19:41;506;DINT32_CDAB_PALAVRA_1;738
2026-07-21;19:41;525;DINT32_ABCD_PALAVRA_2;681
2026-07-21;19:41;526;DINT32_ABCD_PALAVRA_2;4800
2026-07-21;19:41;527;DINT32_ABCD_PALAVRA_2;253
2026-07-21;19:41;528;DINT32_CDAB_PALAVRA_1;49
2026-07-21;19:41;580;DINT32_ABCD_PALAVRA_2;2800
2026-07-21;19:41;581;REAL32_DCBA_PALAVRA_1;1234
2026-07-21;19:41;582;REAL32_DCBA_PALAVRA_2;58
2026-07-21;19:41;586;DINT32_ABCD_PALAVRA_2;426
2026-07-21;19:41;587;DINT32_CDAB_PALAVRA_1;71
2026-07-21;19:41;589;DINT32_ABCD_PALAVRA_2;502
2026-07-21;19:41;590;DINT32_CDAB_PALAVRA_1;498
2026-07-21;19:41;595;DINT32_ABCD_PALAVRA_2;519
2026-07-21;19:41;596;BYTE/ENUM/BITFIELD;4
2026-07-21;19:41;597;DINT32_CDAB_PALAVRA_1;48
2026-07-21;19:41;1008;DINT32_ABCD_PALAVRA_2;15424
2026-07-21;19:41;1009;DINT32_CDAB_PALAVRA_2;6704
2026-07-21;19:41;1010;DINT32_ABCD_PALAVRA_2;15456
2026-07-21;19:41;1011;DINT32_CDAB_PALAVRA_1;6816
2026-07-21;19:41;1016;DINT32_ABCD_PALAVRA_2;327
2026-07-21;19:41;1050;INT16/UINT16_AMBIGUO;16896
2026-07-21;19:41;1051;DINT32_CDAB_PALAVRA_1;2800
2026-07-21;19:41;1052;DINT32_CDAB_PALAVRA_1;1234
2026-07-21;19:42;4;REAL32_BADC_PALAVRA_2;47809
2026-07-21;19:42;17;BYTE/ENUM/BITFIELD;176
2026-07-21;19:42;314;DINT32_ABCD_PALAVRA_2;2794
2026-07-21;19:42;323;REAL32_DCBA_PALAVRA_1;74
2026-07-21;19:42;326;DINT32_ABCD_PALAVRA_2;0
2026-07-21;19:42;341;DINT32_ABCD_PALAVRA_2;518
2026-07-21;19:42;343;DINT32_ABCD_PALAVRA_2;497
2026-07-21;19:42;354;DINT32_ABCD_PALAVRA_2;444
2026-07-21;19:42;361;DINT32_CDAB_PALAVRA_1;480
2026-07-21;19:42;381;DINT32_ABCD_PALAVRA_2;2816
2026-07-21;19:42;382;DINT32_CDAB_PALAVRA_1;3072
2026-07-21;19:42;501;DINT32_CDAB_PALAVRA_1;496
2026-07-21;19:42;506;DINT32_CDAB_PALAVRA_1;740
2026-07-21;19:42;580;DINT32_ABCD_PALAVRA_2;2797
2026-07-21;19:42;586;DINT32_ABCD_PALAVRA_2;434
2026-07-21;19:42;587;DINT32_CDAB_PALAVRA_1;72
2026-07-21;19:42;590;DINT32_CDAB_PALAVRA_1;496
2026-07-21;19:42;595;DINT32_ABCD_PALAVRA_2;517
2026-07-21;19:42;599;UDINT32_ABCD_PALAVRA_2;248
2026-07-21;19:42;1008;DINT32_ABCD_PALAVRA_2;15408
2026-07-21;19:42;1009;DINT32_CDAB_PALAVRA_2;6728
2026-07-21;19:42;1010;DINT32_ABCD_PALAVRA_2;15440
2026-07-21;19:42;1011;DINT32_CDAB_PALAVRA_1;6840
2026-07-21;19:42;1016;DINT32_ABCD_PALAVRA_2;321
2026-07-21;19:42;1050;INT16/UINT16_AMBIGUO;512
2026-07-21;19:42;1051;DINT32_CDAB_PALAVRA_1;2797
2026-07-21;19:42;1052;DINT32_CDAB_PALAVRA_1;1237
2026-07-21;19:42;4;REAL32_BADC_PALAVRA_2;47297
2026-07-21;19:42;17;BYTE/ENUM/BITFIELD;48
2026-07-21;19:42;435;DINT32_ABCD_PALAVRA_2;1237
2026-07-21;19:42;605;DINT32_CDAB_PALAVRA_1;170
2026-07-21;19:42;977;DINT32_ABCD_PALAVRA_2;498
2026-07-21;19:42;996;DINT32_CDAB_PALAVRA_1;2798
2026-07-21;19:42;314;DINT32_ABCD_PALAVRA_2;2798
2026-07-21;19:42;328;DINT32_CDAB_PALAVRA_1;501
2026-07-21;19:42;341;DINT32_ABCD_PALAVRA_2;517
2026-07-21;19:42;343;DINT32_ABCD_PALAVRA_2;496
2026-07-21;19:42;356;DINT32_ABCD_PALAVRA_2;84
2026-07-21;19:42;357;DINT32_CDAB_PALAVRA_1;13
2026-07-21;19:42;360;DINT32_ABCD_PALAVRA_2;248
2026-07-21;19:42;361;DINT32_CDAB_PALAVRA_1;479
2026-07-21;19:42;382;DINT32_CDAB_PALAVRA_1;9728
2026-07-21;19:42;500;DINT32_ABCD_PALAVRA_2;501
2026-07-21;19:42;506;DINT32_CDAB_PALAVRA_1;745
2026-07-21;19:42;580;DINT32_ABCD_PALAVRA_2;2798
2026-07-21;19:42;581;REAL32_DCBA_PALAVRA_1;1240
2026-07-21;19:42;586;DINT32_ABCD_PALAVRA_2;444
2026-07-21;19:42;587;DINT32_CDAB_PALAVRA_1;74
2026-07-21;19:42;589;DINT32_ABCD_PALAVRA_2;501
2026-07-21;19:42;977;DINT32_ABCD_PALAVRA_2;497
2026-07-21;19:42;978;DINT32_CDAB_PALAVRA_1;501
2026-07-21;19:42;996;DINT32_CDAB_PALAVRA_1;2801
2026-07-21;19:42;1008;DINT32_ABCD_PALAVRA_2;15432
2026-07-21;19:42;1009;DINT32_CDAB_PALAVRA_2;6760
2026-07-21;19:42;1010;DINT32_ABCD_PALAVRA_2;15464
2026-07-21;19:42;1011;DINT32_CDAB_PALAVRA_1;6872
2026-07-21;19:42;1016;DINT32_ABCD_PALAVRA_2;310
2026-07-21;19:42;1020;BYTE/ENUM/BITFIELD;58
2026-07-21;19:42;1050;INT16/UINT16_AMBIGUO;1536
2026-07-21;19:42;1051;DINT32_CDAB_PALAVRA_1;2801
2026-07-21;19:42;1052;DINT32_CDAB_PALAVRA_1;1244
2026-07-21;19:42;435;DINT32_ABCD_PALAVRA_2;1246
2026-07-21;19:42;607;DINT32_ABCD_PALAVRA_2;84
2026-07-21;19:42;608;DINT32_CDAB_PALAVRA_1;13
2026-07-21;19:42;977;DINT32_ABCD_PALAVRA_2;498
2026-07-21;19:42;996;DINT32_CDAB_PALAVRA_1;2805
2026-07-21;19:42;314;DINT32_ABCD_PALAVRA_2;2805
2026-07-21;19:42;323;REAL32_DCBA_PALAVRA_1;16
2026-07-21;19:42;326;DINT32_ABCD_PALAVRA_2;100
2026-07-21;19:42;335;DINT32_CDAB_PALAVRA_1;171
2026-07-21;19:42;339;DINT32_CDAB_PALAVRA_1;171
2026-07-21;19:42;341;DINT32_ABCD_PALAVRA_2;518
2026-07-21;19:42;343;DINT32_ABCD_PALAVRA_2;497
2026-07-21;19:42;354;DINT32_ABCD_PALAVRA_2;97
2026-07-21;19:42;361;DINT32_CDAB_PALAVRA_1;478
2026-07-21;19:42;381;DINT32_ABCD_PALAVRA_2;3072
2026-07-21;19:42;382;DINT32_CDAB_PALAVRA_1;1280
2026-07-21;19:42;501;DINT32_CDAB_PALAVRA_1;497
2026-07-21;19:42;506;DINT32_CDAB_PALAVRA_1;747
2026-07-21;19:42;525;DINT32_ABCD_PALAVRA_2;676
2026-07-21;19:42;526;DINT32_ABCD_PALAVRA_2;4820
2026-07-21;19:42;527;DINT32_ABCD_PALAVRA_2;246
2026-07-21;19:42;528;DINT32_CDAB_PALAVRA_1;46
2026-07-21;19:42;580;DINT32_ABCD_PALAVRA_2;2805
2026-07-21;19:42;581;REAL32_DCBA_PALAVRA_1;1247
